torso_angle_deg_mean,torso_angle_deg_std,torso_angle_deg_min,torso_angle_deg_max,torso_angle_deg_range,torso_angle_deg_first,torso_angle_deg_last,torso_angle_deg_delta,hip_y_norm_mean,hip_y_norm_std,hip_y_norm_min,hip_y_norm_max,hip_y_norm_range,hip_y_norm_first,hip_y_norm_last,hip_y_norm_delta,shoulder_y_norm_mean,shoulder_y_norm_std,shoulder_y_norm_min,shoulder_y_norm_max,shoulder_y_norm_range,shoulder_y_norm_first,shoulder_y_norm_last,shoulder_y_norm_delta,center_y_norm_mean,center_y_norm_std,center_y_norm_min,center_y_norm_max,center_y_norm_range,center_y_norm_first,center_y_norm_last,center_y_norm_delta,bbox_w_norm_mean,bbox_w_norm_std,bbox_w_norm_min,bbox_w_norm_max,bbox_w_norm_range,bbox_w_norm_first,bbox_w_norm_last,bbox_w_norm_delta,bbox_h_norm_mean,bbox_h_norm_std,bbox_h_norm_min,bbox_h_norm_max,bbox_h_norm_range,bbox_h_norm_first,bbox_h_norm_last,bbox_h_norm_delta,bbox_aspect_mean,bbox_aspect_std,bbox_aspect_min,bbox_aspect_max,bbox_aspect_range,bbox_aspect_first,bbox_aspect_last,bbox_aspect_delta,mean_visibility_mean,mean_visibility_std,mean_visibility_min,mean_visibility_max,mean_visibility_range,mean_visibility_first,mean_visibility_last,mean_visibility_delta,min_visibility_mean,min_visibility_std,min_visibility_min,min_visibility_max,min_visibility_range,min_visibility_first,min_visibility_last,min_visibility_delta,hip_v_norm_mean,hip_v_norm_std,hip_v_norm_min,hip_v_norm_max,hip_v_norm_range,hip_v_norm_first,hip_v_norm_last,hip_v_norm_delta,shoulder_v_norm_mean,shoulder_v_norm_std,shoulder_v_norm_min,shoulder_v_norm_max,shoulder_v_norm_range,shoulder_v_norm_first,shoulder_v_norm_last,shoulder_v_norm_delta,center_v_norm_mean,center_v_norm_std,center_v_norm_min,center_v_norm_max,center_v_norm_range,center_v_norm_first,center_v_norm_last,center_v_norm_delta,torso_angle_v_deg_mean,torso_angle_v_deg_std,torso_angle_v_deg_min,torso_angle_v_deg_max,torso_angle_v_deg_range,torso_angle_v_deg_first,torso_angle_v_deg_last,torso_angle_v_deg_delta,bbox_w_v_norm_mean,bbox_w_v_norm_std,bbox_w_v_norm_min,bbox_w_v_norm_max,bbox_w_v_norm_range,bbox_w_v_norm_first,bbox_w_v_norm_last,bbox_w_v_norm_delta,bbox_h_v_norm_mean,bbox_h_v_norm_std,bbox_h_v_norm_min,bbox_h_v_norm_max,bbox_h_v_norm_range,bbox_h_v_norm_first,bbox_h_v_norm_last,bbox_h_v_norm_delta,bbox_aspect_v_mean,bbox_aspect_v_std,bbox_aspect_v_min,bbox_aspect_v_max,bbox_aspect_v_range,bbox_aspect_v_first,bbox_aspect_v_last,bbox_aspect_v_delta,window_num_frames,window_duration_sec,label,video_label,fold,activity_type,video_name,window_start_sec,window_end_sec
2.6584296226501465,1.4007540941238403,0.04900454357266426,4.953854560852051,4.9048500172793865,1.5855543613433838,0.9166281223297119,-0.6689262390136719,0.5709088444709778,0.011816156096756458,0.5534700751304626,0.5908117890357971,0.03734171390533447,0.579067587852478,0.5613656640052795,-0.017701923847198486,0.15248239040374756,0.019602997228503227,0.12946388125419617,0.18787115812301636,0.05840727686882019,0.18787115812301636,0.13405174016952515,-0.05381941795349121,0.36169561743736267,0.015101445838809013,0.3453122079372406,0.3867340683937073,0.041421860456466675,0.3834694027900696,0.34770870208740234,-0.035760700702667236,0.19012032449245453,0.047678008675575256,0.09877204149961472,0.26566869020462036,0.16689664870500565,0.17549508810043335,0.09877204149961472,-0.07672304660081863,1.118627667427063,0.04957151412963867,1.0296416282653809,1.1930041313171387,0.1633625030517578,1.030983567237854,1.0296416282653809,-0.0013419389724731445,0.16976118087768555,0.04224185273051262,0.09592846781015396,0.23854252696037292,0.14261405915021896,0.17022088170051575,0.09592846781015396,-0.07429241389036179,0.9984146952629089,0.000816143408883363,0.9972348213195801,0.9995277523994446,0.002292931079864502,0.9995277523994446,0.99728924036026,-0.0022385120391845703,0.9964034557342529,0.0021514706313610077,0.9933544397354126,0.9992513060569763,0.005896866321563721,0.9992513060569763,0.9934667348861694,-0.005784571170806885,-0.008850988931953907,0.04081311821937561,-0.08462905883789062,0.06383361667394638,0.148462675511837,0.0,0.0012306213611736894,0.0012306213611736894,-0.026909708976745605,0.036222562193870544,-0.074771448969841,0.0275270938873291,0.1022985428571701,0.0,0.0275270938873291,0.0275270938873291,-0.01788034476339817,0.028064265847206116,-0.07179202884435654,0.019588088616728783,0.09138011746108532,0.0,0.014378929510712624,0.014378929510712624,-0.3344631493091583,7.658579349517822,-17.273147583007812,10.509333610534668,27.78248119354248,0.0,-6.950211048126221,-6.950211048126221,-0.038361527025699615,0.17060019075870514,-0.29387718439102173,0.3462271988391876,0.6401043832302094,0.0,-0.11624059826135635,-0.11624059826135635,-0.0006709371809847653,0.22745925188064575,-0.41278496384620667,0.41970252990722656,0.8324874937534332,0.0,-0.41278496384620667,-0.41278496384620667,-0.037146203219890594,0.13673876225948334,-0.23066453635692596,0.24959245324134827,0.48025698959827423,0.0,-0.06977418810129166,-0.06977418810129166,12,1.8333333333333333,0,0,fold_1,ADL,fake 1.mp4,0.0,2.0
3.4342215061187744,1.9510376453399658,0.9166281223297119,8.558579444885254,7.641951322555542,3.0307488441467285,8.558579444885254,5.527830600738525,0.5523121953010559,0.025093285366892815,0.4980719983577728,0.5777338743209839,0.07966187596321106,0.5777338743209839,0.509452223777771,-0.06828165054321289,0.14639022946357727,0.014576149173080921,0.12946388125419617,0.18440692126750946,0.05494304001331329,0.16501006484031677,0.18440692126750946,0.019396856427192688,0.34935125708580017,0.012008422054350376,0.3234553039073944,0.37137195467948914,0.04791665077209473,0.37137195467948914,0.3469295799732208,-0.02444237470626831,0.16722707450389862,0.04383225739002228,0.09877204149961472,0.24047236144542694,0.14170031994581223,0.24047236144542694,0.1420552134513855,-0.09841714799404144,1.083823800086975,0.0941723883152008,0.8769273161888123,1.1930041313171387,0.3160768151283264,1.1058275699615479,0.8769273161888123,-0.2289002537727356,0.15354759991168976,0.03496671840548515,0.09592846781015396,0.21745897829532623,0.12153051048517227,0.21745897829532623,0.16199181973934174,-0.0554671585559845,0.9979431629180908,0.0006434585084207356,0.9972348213195801,0.9990952014923096,0.0018603801727294922,0.9990952014923096,0.9975736737251282,-0.0015215277671813965,0.9951853156089783,0.0017041623359546065,0.9933544397354126,0.9981876015663147,0.0048331618309021,0.9981876015663147,0.9942350387573242,-0.0039525628089904785,-0.040679771453142166,0.07840690016746521,-0.19478073716163635,0.06828155368566513,0.2630622908473015,-0.07846756279468536,0.06828155368566513,0.1467491164803505,0.004272054880857468,0.0768372118473053,-0.074771448969841,0.21340999007225037,0.28818143904209137,-0.06511640548706055,0.21340999007225037,0.2785263955593109,-0.018203862011432648,0.05697965249419212,-0.07611312717199326,0.14084568619728088,0.21695881336927414,-0.07179202884435654,0.14084568619728088,0.21263771504163742,3.379009246826172,11.477970123291016,-17.273147583007812,31.95174217224121,49.22488975524902,7.38113260269165,31.95174217224121,24.57060956954956,-0.06180673837661743,0.1277376115322113,-0.29387718439102173,0.1657734215259552,0.45965060591697693,-0.15117795765399933,0.0652008056640625,0.21637876331806183,-0.11839396506547928,0.2616332471370697,-0.6369342803955078,0.2852882444858551,0.9222225248813629,-0.047325897961854935,-0.6369342803955078,-0.5896083824336529,-0.03827535733580589,0.131721630692482,-0.23066453635692596,0.20792551338672638,0.43859004974365234,-0.12650126218795776,0.17127625644207,0.29777751863002777,12,1.8333333333333335,0,0,fold_1,ADL,fake 1.mp4,0.5,2.5
5.018546104431152,3.301668643951416,0.9166281223297119,10.708144187927246,9.791516065597534,2.7070229053497314,7.907375335693359,5.200352430343628,0.5454334616661072,0.027059612795710564,0.4980719983577728,0.5921732187271118,0.09410122036933899,0.5664896368980408,0.5921732187271118,0.025683581829071045,0.19255542755126953,0.09139379858970642,0.12946388125419617,0.4194476306438446,0.28998374938964844,0.13636955618858337,0.4194476306438446,0.28307807445526123,0.36899444460868835,0.05007574334740639,0.3234553039073944,0.5058104395866394,0.182355135679245,0.35142961144447327,0.5058104395866394,0.15438082814216614,0.14440973103046417,0.02683580107986927,0.09877204149961472,0.2014324814081192,0.10266043990850449,0.2014324814081192,0.13418683409690857,-0.06724564731121063,0.9805460572242737,0.18136070668697357,0.6471707820892334,1.1930041313171387,0.5458333492279053,1.1542003154754639,0.6471707820892334,-0.5070295333862305,0.15098091959953308,0.031553398817777634,0.09592846781015396,0.2073434591293335,0.11141499131917953,0.1745210886001587,0.2073434591293335,0.032822370529174805,0.9976722598075867,0.00031938255415298045,0.9972348213195801,0.9983757138252258,0.001140892505645752,0.9983757138252258,0.9980034828186035,-0.00037223100662231445,0.9944589138031006,0.0008488179300911725,0.9933544397354126,0.9964125156402588,0.0030580759048461914,0.9964125156402588,0.9952887296676636,-0.0011237859725952148,0.010221578180789948,0.1330832839012146,-0.19478073716163635,0.3100295960903168,0.5048103332519531,-0.03144226223230362,0.3100295960903168,0.3414718583226204,0.13855767250061035,0.20237483084201813,-0.074771448969841,0.4888492524623871,0.5636207014322281,-0.035776425153017044,0.4888492524623871,0.5246256776154041,0.07438961416482925,0.1543385088443756,-0.07611312717199326,0.39943942427635193,0.4755525514483452,-0.03360939025878906,0.39943942427635193,0.433048814535141,2.270887613296509,12.821503639221191,-17.273147583007812,31.95174217224121,49.22488975524902,-3.951460123062134,-16.804611206054688,-12.853151082992554,-0.043687235563993454,0.12387631833553314,-0.29387718439102173,0.1657734215259552,0.45965060591697693,-0.12077299505472183,0.01042089331895113,0.13119388837367296,-0.2563314437866211,0.2546999156475067,-0.6369342803955078,0.23282241821289062,0.8697566986083984,-0.03379974514245987,-0.32116469740867615,-0.2873649522662163,0.008157548494637012,0.13532809913158417,-0.23066453635692596,0.20792551338672638,0.43859004974365234,-0.09904362261295319,0.10990777611732483,0.20895139873027802,12,1.8333333333333335,0,0,fold_1,ADL,fake 1.mp4,1.0,3.0
7.560734272003174,5.018149375915527,0.9166281223297119,15.956706047058105,15.040077924728394,4.953854560852051,15.716475486755371,10.76262092590332,0.5593884587287903,0.042526647448539734,0.4980719983577728,0.6255936026573181,0.1275216042995453,0.5549187064170837,0.625402569770813,0.07048386335372925,0.28794848918914795,0.16002759337425232,0.12946388125419617,0.5552860498428345,0.4258221685886383,0.14192579686641693,0.5552860498428345,0.41336025297641754,0.4236685037612915,0.09756238013505936,0.3234553039073944,0.5903443098068237,0.2668890058994293,0.34842225909233093,0.5903443098068237,0.2419220507144928,0.13407526910305023,0.015530097298324108,0.09877204149961472,0.16712500154972076,0.06835296005010605,0.16712500154972076,0.13902953267097473,-0.028095468878746033,0.838240921497345,0.19526788592338562,0.5902990698814392,1.1446783542633057,0.5543792843818665,1.1446783542633057,0.594190239906311,-0.5504881143569946,0.16997317969799042,0.046451907604932785,0.09592846781015396,0.2427440732717514,0.14681560546159744,0.14600159227848053,0.23398111760616302,0.0879795253276825,0.997748851776123,0.00039235016447491944,0.9972348213195801,0.9984583854675293,0.0012235641479492188,0.9974918961524963,0.9984583854675293,0.000966489315032959,0.9946513175964355,0.001005158992484212,0.9933544397354126,0.9965103268623352,0.0031558871269226074,0.9938793182373047,0.9965103268623352,0.0026310086250305176,0.035966236144304276,0.14820057153701782,-0.19478073716163635,0.3100295960903168,0.5048103332519531,0.008691787719726562,0.12842139601707458,0.11972960829734802,0.20764480531215668,0.19205990433692932,-0.074771448969841,0.4888492524623871,0.5636207014322281,0.011575889773666859,0.16325989365577698,0.15168400388211012,0.12180551141500473,0.1513461172580719,-0.07611312717199326,0.39943942427635193,0.4755525514483452,0.010133934207260609,0.1458408385515213,0.1357069043442607,5.44146728515625,15.999210357666016,-17.273147583007812,36.99508285522461,54.26823043823242,0.7218822836875916,-1.441383957862854,-2.1632662415504456,-0.01811760850250721,0.10704917460680008,-0.29387718439102173,0.1657734215259552,0.45965060591697693,-0.04883844032883644,-0.02557394467294216,0.02326449565589428,-0.29289981722831726,0.21484874188899994,-0.6369342803955078,0.09064789116382599,0.7275821715593338,-0.2118690460920334,0.023346710950136185,0.23521575704216957,0.04272526130080223,0.12019800394773483,-0.23066453635692596,0.20792551338672638,0.43859004974365234,-0.015174035914242268,-0.05257772281765938,-0.03740368690341711,12,1.8333333333333335,0,0,fold_1,ADL,fake 1.mp4,1.5,3.5
10.344588279724121,4.595341205596924,0.9527521729469299,16.063873291015625,15.111121118068695,0.9527521729469299,11.8456449508667,10.89289277791977,0.571186363697052,0.04760993272066116,0.4980719983577728,0.6257063746452332,0.12763437628746033,0.5289021730422974,0.593517541885376,0.06461536884307861,0.3854793608188629,0.1563686728477478,0.14114418625831604,0.5552860498428345,0.41414186358451843,0.14114418625831604,0.5026671886444092,0.36152300238609314,0.47833287715911865,0.10097409784793854,0.3234553039073944,0.5903443098068237,0.2668890058994293,0.3350231945514679,0.5480924248695374,0.21306923031806946,0.13755731284618378,0.005620250944048166,0.12640094757080078,0.14575213193893433,0.019351184368133545,0.12640094757080078,0.1427989900112152,0.01639804244041443,0.7046672701835632,0.1538228839635849,0.5379165410995483,0.9830830097198486,0.4451664686203003,0.9679750204086304,0.554153561592102,-0.4138214588165283,0.20470137894153595,0.04465629160404205,0.13058272004127502,0.27095624804496765,0.14037352800369263,0.13058272004127502,0.2576880156993866,0.12710529565811157,0.9980824589729309,0.0004615302023012191,0.9974260926246643,0.9987867474555969,0.0013606548309326172,0.9974260926246643,0.9987867474555969,0.0013606548309326172,0.9955410361289978,0.0012072243262082338,0.9938861131668091,0.9974147081375122,0.003528594970703125,0.9938861131668091,0.9974147081375122,0.003528594970703125,0.01607596129179001,0.158138707280159,-0.19478073716163635,0.3100295960903168,0.5048103332519531,-0.19478073716163635,-0.037668608129024506,0.15711212903261185,0.1843077391386032,0.22391997277736664,-0.2159235030412674,0.4888492524623871,0.7047727555036545,0.042554665356874466,-0.09547004848718643,-0.1380247138440609,0.10019185394048691,0.17576105892658234,-0.18569374084472656,0.39943942427635193,0.5851331651210785,-0.07611312717199326,-0.06656913459300995,0.009543992578983307,5.464508056640625,15.981855392456055,-16.804611206054688,36.99508285522461,53.7996940612793,0.2167443186044693,-9.579310417175293,-9.796054735779762,0.022013476118445396,0.05506684631109238,-0.05567717179656029,0.1657734215259552,0.2214505933225155,0.1657734215259552,-0.01771889254450798,-0.18349231407046318,-0.2377440482378006,0.23967352509498596,-0.6369342803955078,0.0974220260977745,0.7343563064932823,-0.3699997067451477,0.0974220260977745,0.4674217328429222,0.08087976276874542,0.09370873123407364,-0.07960955798625946,0.20792551338672638,0.28753507137298584,0.20792551338672638,-0.07960955798625946,-0.28753507137298584,12,1.8333333333333335,0,0,fold_1,ADL,fake 1.mp4,2.0,4.0
10.901534080505371,3.5833404064178467,5.65726900100708,16.063873291015625,10.406604290008545,9.959156036376953,6.403863430023193,-3.5552926063537598,0.5712156891822815,0.04773998260498047,0.49178382754325867,0.6257063746452332,0.1339225471019745,0.5111207365989685,0.49178382754325867,-0.01933690905570984,0.45059773325920105,0.08995728194713593,0.2578106224536896,0.5552860498428345,0.2974754273891449,0.2578106224536896,0.36262452602386475,0.10481390357017517,0.5109067559242249,0.06543872505426407,0.38446566462516785,0.5903443098068237,0.20587864518165588,0.38446566462516785,0.4272041916847229,0.042738527059555054,0.13938143849372864,0.004733101464807987,0.13245001435279846,0.14778757095336914,0.015337556600570679,0.14172954857349396,0.14778757095336914,0.006058022379875183,0.6210470199584961,0.06772319227457047,0.5379165410995483,0.7907445430755615,0.2528280019760132,0.7907445430755615,0.648840606212616,-0.14190393686294556,0.2270742803812027,0.0258930753916502,0.1792353391647339,0.27095624804496765,0.09172090888023376,0.1792353391647339,0.22777141630649567,0.04853607714176178,0.9984570145606995,0.00044536066707223654,0.9976664185523987,0.999098539352417,0.0014321208000183105,0.9976664185523987,0.999098539352417,0.0014321208000183105,0.9964986443519592,0.0011718639871105552,0.9944286346435547,0.9981045126914978,0.0036758780479431152,0.9944286346435547,0.9981045126914978,0.0036758780479431152,-0.008834199979901314,0.18493162095546722,-0.3968643248081207,0.3100295960903168,0.7068939208984375,0.010010910220444202,-0.1550230085849762,-0.1650339188054204,0.08910879492759705,0.3100123107433319,-0.4421566128730774,0.4888492524623871,0.9310058653354645,0.4404221475124359,-0.28272876143455505,-0.723150908946991,0.04013730585575104,0.22685439884662628,-0.25611764192581177,0.39943942427635193,0.6555570662021637,0.22521647810935974,-0.21887588500976562,-0.44409236311912537,-1.0773581266403198,15.93914794921875,-26.87282943725586,36.99508285522461,63.86791229248047,8.403459548950195,4.479565620422363,-3.923893928527832,0.0028661806136369705,0.03751701861619949,-0.05567717179656029,0.0784759521484375,0.1341531239449978,-0.00195398461073637,0.0784759521484375,0.08042993675917387,-0.11404334753751755,0.257405161857605,-0.5402778387069702,0.2838172912597656,0.8240951299667358,-0.5170966982841492,0.2240276336669922,0.7411243319511414,0.032889798283576965,0.10376642644405365,-0.15686006844043732,0.2002464234828949,0.3571064919233322,0.10346116125583649,0.0448874831199646,-0.05857367813587189,12,1.833333333333333,0,0,fold_1,ADL,fake 1.mp4,2.5,4.5
9.720711708068848,4.470696449279785,4.4098663330078125,16.063873291015625,11.654006958007812,9.79085922241211,4.4098663330078125,-5.380992889404297,0.5534203052520752,0.06152411177754402,0.47044453024864197,0.6257063746452332,0.1552618443965912,0.6255936026573181,0.47044453024864197,-0.15514907240867615,0.4208524227142334,0.12993571162223816,0.16105952858924866,0.5552860498428345,0.3942265212535858,0.476957768201828,0.16105952858924866,-0.31589823961257935,0.4871363639831543,0.09356620162725449,0.3157520294189453,0.5903443098068237,0.2745922803878784,0.5512756705284119,0.3157520294189453,-0.23552364110946655,0.14653487503528595,0.011634593829512596,0.13452839851379395,0.1719227433204651,0.03739434480667114,0.13452839851379395,0.1719227433204651,0.03739434480667114,0.661864697933197,0.1333814114332199,0.5379165410995483,0.9738152623176575,0.43589872121810913,0.6350440979003906,0.9738152623176575,0.33877116441726685,0.22633956372737885,0.02673301473259926,0.17654536664485931,0.27095624804496765,0.09441088140010834,0.2118407040834427,0.17654536664485931,-0.035295337438583374,0.9988117218017578,0.00035987491719424725,0.9981777667999268,0.999309778213501,0.0011320114135742188,0.9981777667999268,0.999309778213501,0.0011320114135742188,0.9973919987678528,0.0008933476055972278,0.995724618434906,0.9985395073890686,0.0028148889541625977,0.995724618434906,0.9985395073890686,0.0028148889541625977,-0.060864340513944626,0.1429648995399475,-0.3968643248081207,0.20052261650562286,0.5973869413137436,0.20052261650562286,-0.031068230047822,-0.23159084655344486,-0.12919406592845917,0.27269965410232544,-0.519553005695343,0.3450607359409332,0.8646137416362762,0.3450607359409332,-0.36081743240356445,-0.7058781683444977,-0.09502919763326645,0.1743238866329193,-0.28257638216018677,0.27279168367385864,0.5553680658340454,0.27279168367385864,-0.195942685008049,-0.46873436868190765,-1.7487545013427734,15.456559181213379,-26.87282943725586,36.99508285522461,63.86791229248047,11.3009033203125,-6.604186058044434,-17.905089378356934,0.018867960199713707,0.03731853514909744,-0.025978410616517067,0.0784759521484375,0.10445436276495457,0.002049405826255679,0.03650203347206116,0.03445262764580548,0.16332225501537323,0.3241448700428009,-0.26846998929977417,0.7787853479385376,1.0472553372383118,-0.07276000827550888,0.5870609283447266,0.6598209366202354,-0.015399047173559666,0.11172251403331757,-0.16109474003314972,0.2002464234828949,0.3613411635160446,0.026983465999364853,-0.07664718478918076,-0.10363065078854561,12,1.833333333333333,0,0,fold_1,ADL,fake 1.mp4,3.0,5.0
7.241958141326904,4.288444519042969,0.014121556654572487,16.063873291015625,16.049751734361053,16.063873291015625,7.475844383239746,-8.588028907775879,0.5176836848258972,0.054329562932252884,0.47044453024864197,0.6257063746452332,0.1552618443965912,0.6257063746452332,0.4742608964443207,-0.15144547820091248,0.3215104639530182,0.16288241744041443,0.10905292630195618,0.5545661449432373,0.44551321864128113,0.5545661449432373,0.10905292630195618,-0.44551321864128113,0.4195970594882965,0.10627424716949463,0.2916569113731384,0.5901362299919128,0.2984793186187744,0.5901362299919128,0.2916569113731384,-0.2984793186187744,0.16121767461299896,0.02398330718278885,0.1347082406282425,0.20594894886016846,0.07124070823192596,0.1372760832309723,0.20594894886016846,0.06867286562919617,0.7700769901275635,0.20210765302181244,0.5379165410995483,1.0479609966278076,0.5100444555282593,0.577804446220398,1.0361794233322144,0.4583749771118164,0.2165209800004959,0.030352197587490082,0.17654536664485931,0.27095624804496765,0.09441088140010834,0.23758186399936676,0.19875779747962952,-0.038824066519737244,0.9990689158439636,0.00027149749803356826,0.998558521270752,0.9993817806243896,0.0008232593536376953,0.998558521270752,0.9993390440940857,0.0007805228233337402,0.9980098605155945,0.0005950446357019246,0.9968258738517761,0.9986596703529358,0.001833796501159668,0.9968258738517761,0.9985654950141907,0.0017396211624145508,-0.07557084411382675,0.11152677983045578,-0.3968643248081207,0.03788890689611435,0.4347532317042351,0.0018226623069494963,-0.005242347717285156,-0.0070650100242346525,-0.22311656177043915,0.15746766328811646,-0.519553005695343,-0.004319381900131702,0.5152336237952113,-0.004319381900131702,-0.10635194927453995,-0.10203256737440825,-0.14934369921684265,0.09571819007396698,-0.28257638216018677,-0.0012485503684729338,0.28132783179171383,-0.0012485503684729338,-0.05579719692468643,-0.0545486465562135,-4.120316028594971,15.588685989379883,-26.87282943725586,25.2894229888916,52.16225242614746,2.08438777923584,19.480915069580078,17.39652729034424,0.03345971181988716,0.04148367792367935,-0.025978410616517067,0.09513016790151596,0.12110857851803303,-0.010520612820982933,0.02684536762535572,0.037365980446338654,0.22099463641643524,0.3057940900325775,-0.23932723701000214,0.7787853479385376,1.0181125849485397,-0.09831466525793076,0.013432311825454235,0.11174697708338499,-0.017611663788557053,0.10120809823274612,-0.16109474003314972,0.2002464234828949,0.3613411635160446,0.021604439243674278,0.02338196523487568,0.0017775259912014008,12,1.833333333333333,0,0,fold_1,ADL,fake 1.mp4,3.5,5.5
55.833126068115234,17.423198699951172,29.87071990966797,80.13478088378906,50.264060974121094,80.13478088378906,29.87071990966797,-50.264060974121094,0.6699898838996887,0.011479074135422707,0.6497877240180969,0.6867840886116028,0.03699636459350586,0.6757099032402039,0.6864002346992493,0.01069033145904541,0.5472618937492371,0.055443450808525085,0.4917355179786682,0.6361243724822998,0.1443888545036316,0.6361243724822998,0.4917355179786682,-0.1443888545036316,0.6086258292198181,0.02889867126941681,0.5767896175384521,0.6559171080589294,0.0791274905204773,0.6559171080589294,0.589067816734314,-0.06684929132461548,0.4133613407611847,0.02806651033461094,0.3702097535133362,0.45704275369644165,0.08683300018310547,0.45704275369644165,0.3702097535133362,-0.08683300018310547,0.3528519570827484,0.044088345021009445,0.29631003737449646,0.4359823167324066,0.13967227935791016,0.29631003737449646,0.34157150983810425,0.04526147246360779,1.1903367042541504,0.17862553894519806,0.9668417572975159,1.5424425601959229,0.575600802898407,1.5424425601959229,1.0838394165039062,-0.4586031436920166,0.9990742206573486,0.00029895425541326404,0.9986292719841003,0.9994301795959473,0.0008009076118469238,0.999256432056427,0.9988123178482056,-0.00044411420822143555,0.9980931282043457,0.0007435684092342854,0.9969537854194641,0.9988976716995239,0.0019438862800598145,0.9985711574554443,0.9972870349884033,-0.0012841224670410156,0.005345153156667948,0.043061163276433945,-0.06307411193847656,0.09010162204504013,0.1531757339835167,0.0,-0.0023033141624182463,-0.0023033141624182463,-0.0721944198012352,0.07851144671440125,-0.195628359913826,0.03176002576947212,0.2273883856832981,0.0,-0.023162078112363815,-0.023162078112363815,-0.033424634486436844,0.05438300222158432,-0.11136245727539062,0.037992097437381744,0.14935455471277237,0.0,-0.01273269671946764,-0.01273269671946764,-25.13202667236328,16.76849365234375,-52.83747100830078,0.0,52.83747100830078,0.0,-21.413362503051758,-21.413362503051758,-0.04341650381684303,0.0684557855129242,-0.11695303022861481,0.1392192542552948,0.2561722844839096,0.0,-0.05273910239338875,-0.05273910239338875,0.022630741819739342,0.1681070476770401,-0.33273887634277344,0.2815227508544922,0.6142616271972656,0.0,0.03700733184814453,0.03700733184814453,-0.2293015718460083,0.4712292551994324,-1.0063601732254028,0.7638698220252991,1.770229995250702,0.0,-0.2768271565437317,-0.2768271565437317,12,1.8333333333333333,0,0,fold_1,ADL,fake 101.mp4,0.0,2.0
45.268798828125,12.698091506958008,28.82357406616211,71.6036605834961,42.780086517333984,71.6036605834961,43.0203742980957,-28.58328628540039,0.6582756638526917,0.02935357391834259,0.5847223997116089,0.6867840886116028,0.1020616888999939,0.6685590147972107,0.5847223997116089,-0.0838366150856018,0.5048417448997498,0.03855769708752632,0.44800546765327454,0.5918934941291809,0.14388802647590637,0.5918934941291809,0.44800546765327454,-0.14388802647590637,0.5815587043762207,0.029009703546762466,0.5163639187812805,0.6302262544631958,0.11386233568191528,0.6302262544631958,0.5163639187812805,-0.11386233568191528,0.3875734806060791,0.038617055863142014,0.31229928135871887,0.4446943700313568,0.13239508867263794,0.4446943700313568,0.31229928135871887,-0.13239508867263794,0.37970781326293945,0.036375731229782104,0.3354036211967468,0.4359823167324066,0.10057869553565979,0.34252694249153137,0.4133734405040741,0.07084649801254272,1.0309765338897705,0.14592617750167847,0.7554876208305359,1.2982717752456665,0.5427841544151306,1.2982717752456665,0.7554876208305359,-0.5427841544151306,0.9990045428276062,0.0002708284882828593,0.9986292719841003,0.9994301795959473,0.0008009076118469238,0.9994016289710999,0.9991158246994019,-0.00028580427169799805,0.9978731274604797,0.0006781170959584415,0.9969537854194641,0.9988976716995239,0.0019438862800598145,0.9988336563110352,0.997990608215332,-0.000843048095703125,-0.04407699033617973,0.13003617525100708,-0.4129226803779602,0.09010162204504013,0.5030243024230003,-0.025904083624482155,-0.18218079209327698,-0.15627670846879482,-0.08686572313308716,0.07474774122238159,-0.195628359913826,0.03176002576947212,0.2273883856832981,-0.17906036972999573,-0.05003394931554794,0.12902642041444778,-0.06547136604785919,0.08323615789413452,-0.2664455473423004,0.037992097437381744,0.30443764477968216,-0.10248222202062607,-0.11610756069421768,-0.013625338673591614,-17.202470779418945,30.541610717773438,-52.83747100830078,53.90977478027344,106.74724578857422,-34.929931640625,31.271032333374023,66.20096397399902,-0.054595947265625,0.08656156808137894,-0.21841001510620117,0.1392192542552948,0.35762926936149597,0.1392192542552948,-0.21841001510620117,-0.35762926936149597,0.05366252362728119,0.18847760558128357,-0.33273887634277344,0.29541149735450745,0.6281503736972809,0.2188713103532791,-0.035375405102968216,-0.25424671545624733,-0.3108561038970947,0.5310483574867249,-1.1966379880905151,0.7638698220252991,1.9605078101158142,-0.4735679626464844,-0.4571855068206787,0.016382455825805664,12,1.8333333333333335,0,0,fold_1,ADL,fake 101.mp4,0.5,2.5
